art_id
1000001
1000002
1000003
1000004
1000005
1000006
1000007
1000008
1101997
1101998
1101999
1102000
1102001
1102002
1102003
1102004
1102005
1102006
1102007
1102008
1102009
1102010
1102011
1102012
1128722
1128723
1128724
1128725
1128726
1128727
1128728
1128729
1128730
1128731
1128732
1128733
1128734
1128735
1128736
1128737
1128738
1128739
1128740
1128741
1128742
1128743
1128744
1128745
1128746
1128747
1128748
1128749
1128750
1128751
1128752
1128753
1128754
1128755
1128756
1128757
1128758
1128759
1128760
1128761
1128762
1128763
1128764
1128765
1128766
1128767
1128768
1128769
1128770
1128771
1128772
1128773
1128774
1128775
1128776
1128777
1128778
1128779
1128780
1128781
1128782
1128783
1128784
1128785
1128787
1128788
1128789
1128790
1128791
1128792
1128793
1128794
1128795
1128796
1128797
1128798
1146598
1146599
1146600
1146601
1146602
1146603
1146604
1146605
1021573
1040634
1040635
1041852
1041853
1041854
1041855
1085947
1085948
1085949
1101984
1101985
1101986
1101987
1147785
1147786
1147787
1147788
1147789
1147790
1147791
1147792
1147793
1147794
1147795
1147796
1147797
1147798
1147799
1147800
1147801
1147802
1147803
1147804
1147805
1147806
1147807
1147808
1147809
1106478
1106479
1106480
1109295
1109296
1061664
1124113
1143009
1143010
1143011
1143012
1143013
1143014
1143015
1163892
1163893
1163894
1163895
1163896
1163897
1163898
1163899
1163900
1163901
1163902
1163903
1163904
1163905
1000010
1000011
1000012
1000013
1000014
1000015
1000016
1000017
1000018
1000019
1000020
1000021
1000022
1000023
1000024
1000025
1000026
1000027
1000028
1000029
1000030
1000031
1000032
1000033
1000034
1000035
1000036
1000037
1008827
1008828
1008829
1008830
1008831
1008832
1008833
1008834
1008835
1008836
1008837
1008838
1008839
1008840
1008841
1008842
1008843
1008844
1008845
1008846
1008847
1008848
1008849
1008850
1008851
1008852
1008853
1008854
1008855
1008856
1008857
1008858
1008859
1008860
1008861
1008862
1008863
1008864
1008865
1008866
1008867
1008868
1008869
1008870
1008871
1008872
1008873
1008874
1008875
1008876
1008877
1008878
1008879
1008880
1008881
1008882
1008883
1008884
1008885
1008886
1021874
1021875
1021876
1021877
1021878
1021879
1021880
1021881
1021882
1021883
1021884
1021885
1021886
1021887
1021888
1021889
1021890
1021891
1021904
1021905
1021906
1021907
1021908
1021909
1021910
1021911
1021912
1021913
1021914
1021915
1000010
1000011
1000012
1000013
1000014
1000015
1000016
1000017
1000018
1000019
1000020
1000021
1000022
1000023
1000024
1000025
1000026
1000027
1000028
1000029
1000030
1000031
1000032
1000033
1000034
1000035
1000036
1000037
1008827
1008828
1008829
1008830
1008831
1008832
1008833
1008834
1008835
1008836
1008837
1008838
1008839
1008840
1008841
1008842
1008843
1008844
1008845
1008846
1008847
1008848
1008849
1008850
1008851
1008852
1008853
1008854
1008855
1008856
1008857
1008858
1008859
1008860
1008861
1008862
1008863
1008864
1008865
1008866
1008867
1008868
1008869
1008870
1008871
1008872
1008873
1008874
1008875
1008876
1008877
1008878
1008879
1008880
1008881
1008882
1008883
1008884
1008885
1008886
1021874
1021875
1021876
1021877
1021878
1021879
1021880
1021881
1021882
1021883
1021884
1021885
1021886
1021887
1021888
1021889
1021890
1021891
1021904
1021905
1021906
1021907
1021908
1021909
1021910
1021911
1021912
1021913
1021914
1021915
1054301
1054302
1054303
1054304
1054305
1054306
1054307
1054308
1054309
1054310
1054311
1054312
1054313
1054314
1054315
1054316
1054317
1054318
1054319
1000010
1000011
1000012
1000013
1000014
1000015
1000016
1000017
1000018
1000019
1000020
1000021
1000022
1000023
1000024
1000025
1000026
1000027
1000028
1000029
1000030
1000031
1000032
1000033
1000034
1000035
1000036
1000037
1008827
1008828
1008829
1008830
1008831
1008832
1008833
1008834
1008835
1008836
1008837
1008838
1008839
1008840
1008841
1008842
1008843
1008844
1008845
1008846
1008847
1008848
1008849
1008850
1008851
1008852
1008853
1008854
1008855
1008856
1008857
1008858
1008859
1008860
1008861
1008862
1008863
1008864
1008865
1008866
1008867
1008868
1008869
1008870
1008871
1008872
1008873
1008874
1008875
1008876
1008877
1008878
1008879
1008880
1008881
1008882
1008883
1008884
1008885
1008886
1021874
1021875
1021876
1021877
1021878
1021879
1021880
1021881
1021882
1021883
1021884
1021885
1021886
1021887
1021888
1021889
1021890
1021891
1021904
1021905
1021906
1021907
1021908
1021909
1021910
1021911
1021912
1021913
1021914
1021915
1054301
1054302
1054303
1054304
1054305
1054306
