id,date
1498,2000-02-11
1499,2001-07-13
1500,1981-08-24
1501,1985-08-01
1502,2001-05-04
1503,2001-01-26
1504,2002-01-11
1505,2002-01-11
1506,2002-01-11
1507,2002-01-11
1508,2002-01-11
1509,2002-01-11
1510,2002-02-22
1511,1982-07-20
1512,1982-12-30
1513,2002-05-24
1514,2002-10-25
1515,2003-02-21
1516,2003-01-24
1517,2003-01-31
1518,2003-02-21
1519,2003-02-14
1520,1976-07-08
1521,2003-02-21
1522,2003-09-12
1523,2003-09-12
1524,2003-11-21
1525,2004-03-05
1526,2004-06-25
1527,2004-10-29
1528,2005-04-15
1529,1979-01-14
1530,2006-04-24
1531,2022-10-06
1532,1991-07-17
1533,1994-04-20
1534,1990-06-27
1535,1990-07-31
1536,1994-05-18
1537,1990-09-26
1538,1990-07-31
1539,1990-07-31
1540,1989-06-14
1541,1982-07-20
1542,1993-12-22
1543,1981-05-19
1544,1993-12-08
1545,1977-04-15
1546,1991-03-27
1547,1991-03-27
1548,1993-04-28
1549,1991-06-12
1550,1991-07-17
1551,1993-12-15
1552,1990-07-31
1553,1994-07-13
1554,1992-04-09
1555,1975-10-09
1556,1978-11-09
1557,1993-12-15
1558,1992-06-25
1559,1993-09-15
1560,1993-12-01
1561,1992-04-29
1562,1993-07-07
1563,1993-07-22
1564,1993-07-22
1565,1993-07-22
1566,1993-07-22
1567,1990-04-26
1568,1993-03-24
1569,1993-05-05
1570,1992-02-27
1571,1993-02-16
1572,1982-07-20
1573,1982-07-20
1574,1982-07-20
1575,1982-12-30
1576,1984-03-31
1577,1991-10-16
1578,1976-12-24
1579,1994-12-21
1580,1994-11-09
1581,1992-09-09
1582,1989-06-05
1583,1990-12-19
1584,1979-07-27
1585,1994-12-21
1586,1991-05-22
1587,1994-12-21
1588,1991-12-19
1589,1994-12-14
1590,1991-12-04
1591,1991-11-13
1592,1994-12-21
1593,1995-02-08
1594,1976-07-08
1595,1989-06-05
1596,1991-10-23
1597,1991-04-17
1598,1991-05-22
1599,1991-06-19
1600,1991-04-17
1601,1995-04-05
1602,1981-12-16
1603,1995-01-25
1604,1977-03-31
1605,1983-09-13
1606,1990-07-31
1607,1990-12-19
1608,1990-11-07
1609,1986-10-24
1610,1995-04-19
1611,1995-05-03
1612,1995-05-03
1613,1995-06-12
1614,1995-06-12
1615,1978-11-09
1616,1995-05-10
1617,1995-07-28
1618,1996-04-16
1619,1985-08-29
1620,1980-08-08
1621,1996-07-09
1622,1996-07-08
1623,1997-06-10
1624,1997-06-17
1625,1997-06-03
1626,1997-07-15
1627,1997-06-17
1628,1997-06-24
1629,1997-06-17
1630,1997-06-17
1631,1997-07-23
1632,1997-12-16
1633,1998-04-28
1634,1998-06-30
1635,1998-07-14
1636,1998-07-14
1637,1998-09-22
1638,1998-07-14
1639,1998-12-01
1640,1999-03-09
1641,1999-03-09
1642,1999-05-18
1643,1999-05-11
1644,1999-09-14
1645,2000-02-11
1646,2001-07-13
1647,1981-08-24
1648,1985-08-01
1649,2001-05-04
1650,2001-01-26
1651,2002-01-11
1652,2002-01-11
1653,2002-01-11
1654,2002-01-11
1655,2002-01-11
1656,2002-01-11
1657,2002-02-22
1658,1982-07-20
1659,1982-12-30
1660,2002-05-24
1661,2002-10-25
1662,2003-02-21
1663,2003-01-24
1664,2003-01-31
1665,2003-02-21
1666,2003-02-14
1667,1976-07-08
1668,2003-02-21
1669,2003-09-12
1670,2003-09-12
1671,2003-11-21
1672,2004-03-05
1673,2004-06-25
1674,2004-10-29
1675,2005-04-15
1676,1979-01-14
1677,2006-04-24
1678,1991-07-17
1679,1994-04-20
1680,1990-06-27
1681,1990-07-31
1682,1994-05-18
1683,1990-09-26
1684,1990-07-31
1685,1990-07-31
1686,1989-06-14
1687,1982-07-20
1688,1993-12-22
1689,1981-05-19
1690,1993-12-08
1691,1977-04-15
1692,1991-03-27
1693,1991-03-27
1694,1993-04-28
1695,1991-06-12
1696,1991-07-17
1697,1993-12-15
1698,1990-07-31
1699,1994-07-13
1700,1992-04-09
1701,1975-10-09
1702,1978-11-09
1703,1993-12-15
1704,1992-06-25
1705,1993-09-15
1706,1993-12-01
1707,1992-04-29
1708,1993-07-07
1709,1993-07-22
1710,1993-07-22
1711,1993-07-22
1712,1993-07-22
1713,1990-04-26
1714,1993-03-24
1715,1993-05-05
1716,1992-02-27
1717,1993-02-16
1718,1982-07-20
1719,1982-07-20
1720,1982-07-20
1721,1982-12-30
1722,1984-03-31
1723,1991-10-16
1724,1976-12-24
1725,1994-12-21
1726,1994-11-09
1727,1992-09-09
1728,1989-06-05
1729,1990-12-19
1730,1979-07-27
1731,1994-12-21
1732,1991-05-22
1733,1994-12-21
1734,1991-12-19
1735,1994-12-14
1736,1991-12-04
1737,1991-11-13
1738,1994-12-21
1739,1995-02-08
1740,1976-07-08
1741,1989-06-05
1742,1991-10-23
1743,1991-04-17
1744,1991-05-22
1745,1991-06-19
1746,1991-04-17
1747,1995-04-05
1748,1981-12-16
1749,1995-01-25
1750,1977-03-31
1751,1983-09-13
1752,1990-07-31
1753,1990-12-19
1754,1990-11-07
1755,1986-10-24
1756,1995-04-19
1757,1995-05-03
1758,1995-05-03
1759,1995-06-12
1760,1995-06-12
1761,1978-11-09
1762,1995-05-10
1763,1995-07-28
1764,1996-04-16
1765,1985-08-29
1766,1980-08-08
1767,1996-07-09
1768,1996-07-08
1769,1997-06-10
1770,1997-06-17
1771,1997-06-03
1772,1997-07-15
1773,1997-06-17
1774,1997-06-24
1775,1997-06-17
1776,1997-06-17
1777,1997-07-23
1778,1997-12-16
1779,1998-04-28
1780,1998-06-30
1781,1998-07-14
1782,1998-07-14
1783,1998-09-22
1784,1998-07-14
1785,1998-12-01
1786,1999-03-09
1787,1999-03-09
1788,1999-05-18
1789,1999-05-11
1790,1999-09-14
1791,2000-02-11
1792,2001-07-13
1793,1981-08-24
1794,1985-08-01
1795,2001-05-04
1796,2001-01-26
1797,2002-01-11
1798,2002-01-11
1799,2002-01-11
1800,2002-01-11
1801,2002-01-11
1802,2002-01-11
1803,2002-02-22
1804,1982-07-20
1805,1982-12-30
1806,2002-05-24
1807,2002-10-25
1808,2003-02-21
1809,2003-01-24
1810,2003-01-31
1811,2003-02-21
1812,2003-02-14
1813,1976-07-08
1814,2003-02-21
1815,2003-09-12
1816,2003-09-12
1817,2003-11-21
1818,2004-03-05
1819,2004-06-25
1820,2004-10-29
1821,2005-04-15
1822,1979-01-14
1823,2006-04-24
1824,1991-07-17
1825,1994-04-20
1826,1990-06-27
1827,1990-07-31
1828,1994-05-18
1829,1990-09-26
1830,1990-07-31
1831,1990-07-31
1832,1989-06-14
1833,1982-07-20
1834,1993-12-22
1835,1981-05-19
1836,1993-12-08
1837,1977-04-15
1838,1991-03-27
1839,1991-03-27
1840,1993-04-28
1841,1991-06-12
1842,1991-07-17
1843,1993-12-15
1844,1990-07-31
1845,1994-07-13
1846,1992-04-09
1847,1975-10-09
1848,1978-11-09
1849,1993-12-15
1850,1992-06-25
1851,1993-09-15
1852,1993-12-01
1853,1992-04-29
1854,1993-07-07
1855,1993-07-22
1856,1993-07-22
1857,1993-07-22
1858,1993-07-22
1859,1990-04-26
1860,1993-03-24
1861,1993-05-05
1862,1992-02-27
1863,1993-02-16
1864,1982-07-20
1865,1982-07-20
1866,1982-07-20
1867,1982-12-30
1868,1984-03-31
1869,1991-10-16
1870,1976-12-24
1871,1994-12-21
1872,1994-11-09
1873,1992-09-09
1874,1989-06-05
1875,1990-12-19
1876,1979-07-27
1877,1994-12-21
1878,1991-05-22
1879,1994-12-21
1880,1991-12-19
1881,1994-12-14
1882,1991-12-04
1883,1991-11-13
1884,1994-12-21
1885,1995-02-08
1886,1976-07-08
1887,1989-06-05
1888,1991-10-23
1889,1991-04-17
1890,1991-05-22
1891,1991-06-19
1892,1991-04-17
1893,1995-04-05
1894,1981-12-16
1895,1995-01-25
1896,1977-03-31
1897,1983-09-13
1898,1990-07-31
1899,1990-12-19
1900,1990-11-07
1901,1986-10-24
1902,1995-04-19
1903,1995-05-03
1904,1995-05-03
1905,1995-06-12
1906,1995-06-12
1907,1978-11-09
1908,1995-05-10
1909,1995-07-28
1910,1996-04-16
1911,1985-08-29
1912,1980-08-08
1913,1996-07-09
1914,1996-07-08
1915,1997-06-10
1916,1997-06-17
1917,1997-06-03
1918,1997-07-15
1919,1997-06-17
1920,1997-06-24
1921,1997-06-17
1922,1997-06-17
1923,1997-07-23
1924,1997-12-16
1925,1998-04-28
1926,1998-06-30
1927,1998-07-14
1928,1998-07-14
1929,1998-09-22
1930,1998-07-14
1931,1998-12-01
1932,1999-03-09
1933,1999-03-09
1934,1999-05-18
1935,1999-05-11
1936,1999-09-14
1937,2000-02-11
1938,2001-07-13
1939,1981-08-24
1940,1985-08-01
1941,2001-05-04
1942,2001-01-26
1943,2002-01-11
1944,2002-01-11
1945,2002-01-11
1946,2002-01-11
1947,2002-01-11
1948,2002-01-11
1949,2002-02-22
1950,1982-07-20
1951,1982-12-30
1952,2002-05-24
1953,2002-10-25
1954,2003-02-21
1955,2003-01-24
1956,2003-01-31
1957,2003-02-21
1958,2003-02-14
1959,1976-07-08
1960,2003-02-21
1961,2003-09-12
1962,2003-09-12
1963,2003-11-21
1964,2004-03-05
1965,2004-06-25
1966,2004-10-29
1967,2005-04-15
1968,1979-01-14
1969,2006-04-24
1970,2023-05-24
1971,1970-12-01
1972,1991-07-17
1973,1994-04-20
1974,1990-06-27
1975,1990-07-31
1976,1994-05-18
1977,1990-09-26
1978,1990-07-31
1979,1990-07-31
1980,1989-06-14
1981,1982-07-20
1982,1993-12-22
1983,1958-04-15
1984,1974-01-15
1985,1967-12-08
1986,1981-05-19
1987,1993-12-08
1988,1977-04-15
1989,1969-04-22
1990,1991-03-27
1991,1991-03-27
1992,1993-04-28
1993,1991-06-12
1994,1991-07-17
1995,1993-12-15
1996,1990-07-31
1997,1994-07-13
1998,1992-04-09
1999,1969-07-15
2000,1969-09-09
2001,1969-12-02
2002,1975-10-09
2003,1978-11-09
2004,1968-10-02
2005,1993-12-15
2006,1992-06-25
2007,1993-09-15
2008,1993-12-01
2009,1992-04-29
2010,1993-07-07
2011,1993-07-22
2012,1993-07-22
2013,1993-07-22
2014,1993-07-22
2015,1990-04-26
2016,1993-03-24
2017,1993-05-05
2018,1992-02-27
2019,1993-02-16
2020,1982-07-20
2021,1982-07-20
2022,1982-07-20
2023,1982-12-30
2024,1984-03-31
2025,1991-10-16
2026,1976-12-24
2027,1994-12-21
2028,1994-11-09
2029,1992-09-09
2030,1989-06-05
2031,1990-12-19
2032,1968-10-21
2033,1979-07-27
2034,1994-12-21
2035,1991-05-22
2036,1994-12-21
2037,1991-12-19
2038,1994-12-14
2039,1991-12-04
2040,1965-03-10
2041,1991-11-13
2042,1994-12-21
2043,1995-02-08
2044,1976-07-08
2045,1989-06-05
2046,1991-10-23
2047,1991-04-17
2048,1991-05-22
2049,1991-06-19
2050,1991-04-17
2051,1995-04-05
2052,1981-12-16
2053,1995-01-25
2054,1977-03-31
2055,1983-09-13
2056,1990-07-31
2057,1990-12-19
2058,1990-11-07
2059,1964-06-22
2060,1986-10-24
2061,1995-04-19
2062,1966-08-29
2063,1995-05-03
2064,1995-05-03
2065,1995-06-12
2066,1995-06-12
2067,1978-11-09
2068,1995-05-10
2069,1995-07-28
2070,1967-06-19
2071,1969-05-15
2072,1969-05-15
2073,1996-04-16
2074,1958-04-15
2075,1966-08-29
2076,1970-12-01
2077,1985-08-29
2078,1980-08-08
2079,1996-07-09
2080,1996-07-08
2081,1969-12-02
2082,1997-06-10
2083,1997-06-17
2084,1997-06-03
2085,1997-07-15
2086,1997-06-17
2087,1997-06-24
2088,1997-06-17
2089,1997-06-17
2090,1997-07-23
2091,1997-12-16
2092,1998-04-28
2093,1998-06-30
2094,1998-07-14
2095,1998-07-14
2096,1998-09-22
2097,1998-07-14
2098,1998-12-01
2099,1999-03-09
2100,1999-03-09
2101,1999-05-18
2102,1999-05-11
2103,1999-09-14
2104,1969-10-21
2105,2000-02-11
2106,2001-07-13
2107,1981-08-24
2108,1985-08-01
2109,2001-05-04
2110,2001-01-26
2111,2002-01-11
2112,2002-01-11
2113,2002-01-11
2114,2002-01-11
2115,2002-01-11
2116,2002-01-11
2117,2002-02-22
2118,1982-07-20
2119,1982-12-30
2120,2002-05-24
2121,2002-10-25
2122,2003-02-21
2123,2003-01-24
2124,2003-01-31
2125,2003-02-21
2126,2003-02-14
2127,1976-07-08
2128,2003-02-21
2129,2003-09-12
2130,2003-09-12
2131,2003-11-21
2132,1969-10-10
2133,1971-02-03
2134,1970-12-23
2135,1969-07-31
2136,2004-03-05
2137,2004-06-25
2138,2004-10-29
2139,2005-04-15
2140,1979-01-14
2141,2006-04-24
2142,2006-10-24
2143,2006-09-01
2144,2006-11-29
2145,2007-04-27
2146,2007-07-13
2147,2007-10-05
2148,2007-12-14
2149,2008-07-18
2150,1971-01-15
2151,2009-09-04
2152,2009-10-16
2153,2010-02-26
2154,1959-04-08
2155,2010-02-05
2156,1968-11-29
2157,2010-10-01
2158,2011-09-09
2159,2012-03-02
2160,1962-07-26
2161,2012-06-08
2162,2012-07-06
2163,2012-07-06
2164,2012-07-06
2165,2015-09-11
2166,2016-08-30
2167,2016-10-28
2168,2017-07-07
2169,2017-09-08
2170,2018-06-08
2171,1991-07-17
2172,1991-07-17
2173,1991-10-23
2174,1991-07-31
2175,1996-07-09
2176,2005-11-21
2177,2010-02-05
2178,2012-04-27
2179,2012-07-13
2180,2017-10-27
2181,2022-02-25
2182,1994-03-30
2183,1994-03-30
2184,1994-03-30
2185,1990-12-12
2186,1994-02-23
2187,1988-12-21
2188,1964-04-09
2189,1990-09-26
2190,1990-02-14
2191,1989-07-05
2192,1989-05-03
2193,1989-02-22
2194,1988-12-07
2195,1997-06-17
2196,1985-05-31
2197,2002-06-28
2198,2002-07-19
2199,2003-07-18
2200,2003-10-10
2201,2004-05-07
2202,2004-04-30
2203,2004-08-27
2204,2006-03-31
2205,2007-10-26
2206,2008-01-11
2207,2008-02-15
2208,2008-10-10
2209,2009-05-29
2210,2009-06-05
2211,2013-11-22
2212,2014-12-19
2213,2015-12-04
2214,2016-02-08
2215,2016-11-18
2216,2016-12-09
2217,2016-12-23
2218,2017-02-17
2219,2017-04-28
2220,2017-09-29
2221,2017-11-24
2222,2018-05-24
2223,2019-05-17
2224,2019-09-12
2225,2021-03-26
2226,2021-04-29
2227,2023-04-21
2228,1994-03-30
2229,1994-03-30
2230,1994-03-30
2231,1990-12-12
2232,1994-02-23
2233,1988-12-21
2234,1990-09-26
2235,1990-02-14
2236,1989-07-05
2237,1989-05-03
2238,1989-02-22
2239,1988-12-07
2240,1997-06-17
2241,1985-05-31
2242,2002-06-28
2243,2002-07-19
2244,2003-07-18
2245,2003-10-10
2246,2004-04-30
2247,2004-08-27
2248,2006-03-31
2249,2007-06-22
2250,2008-06-13
2251,2008-07-10
2252,2009-02-06
2253,2009-02-06
2254,2009-02-06
2255,2011-03-18
2256,2014-05-09
2257,2016-12-16
2258,2020-06-19
2259,2020-12-18
2260,2021-11-12
2261,2022-12-23
2262,2023-12-22
2263,1978-02-01
2264,1991-03-27
2265,1978-02-01
2266,2004-04-30
2267,2014-01-31
2268,1978-02-01
2269,1972-08-23
2270,1991-03-27
2271,1977-03-04
2272,1977-03-22
2273,1972-11-16
2274,1978-02-01
2275,1973-12-05
2276,1972-10-11
2277,2004-05-14
2278,1978-02-01
2279,1991-03-27
2280,1977-03-04
2281,1977-03-22
2282,1978-02-01
2283,2004-05-14
2284,2007-06-08
2285,2020-12-18
2286,2022-01-14
2287,2022-01-28
2288,1994-02-08
2289,1993-12-08
2290,1993-06-09
2291,1994-02-08
2292,1993-12-08
2293,1982-03-24
2294,1993-06-09
2295,1991-10-23
2296,1990-07-12
2297,1996-07-24
2298,1996-10-22
2299,1978-08-05
2300,1997-12-19
2301,1997-06-17
2302,1998-02-17
2303,1998-07-14
2304,1998-11-24
2305,1998-09-22
2306,1998-12-08
2307,1999-03-02
2308,1999-06-21
2309,1999-05-11
2310,2000-09-08
2311,2000-03-30
2312,2001-07-06
2313,2001-07-10
2314,2001-07-10
2315,2001-07-10
2316,2001-07-24
2317,2001-11-09
2318,2001-11-09
2319,1988-12-30
2320,2001-09-28
2321,2001-09-28
2322,1982-12-15
2323,2002-03-01
2324,2002-02-03
2325,2001-12-07
2326,2002-06-28
2327,2002-05-08
2328,1981-12-02
2329,2002-07-19
2330,2002-07-18
2331,2002-08-01
2332,2002-11-08
2333,2002-11-29
2334,2002-12-12
2335,2003-03-14
2336,2003-07-04
2337,2001-05-18
2338,2002-02-12
2339,1997-06-12
2340,1998-09-03
2341,1994-06-06
2342,2003-12-19
2343,2004-01-30
2344,2004-04-30
2345,2004-05-07
2346,2004-08-27
2347,2000-12-15
2348,2005-06-24
2349,2005-02-24
2350,2006-03-31
2351,1994-02-08
2352,1993-12-08
2353,1982-03-24
2354,1993-06-09
2355,1991-10-23
2356,1990-07-12
2357,1996-07-24
2358,1996-10-22
2359,1978-08-05
2360,1997-12-19
2361,1997-06-17
2362,1998-02-17
2363,1998-07-14
2364,1998-11-24
2365,1998-09-22
2366,1998-12-08
2367,1999-03-02
2368,1999-06-21
2369,1999-05-11
2370,2000-09-08
2371,2000-03-30
2372,2001-07-06
2373,2001-07-10
2374,2001-07-10
2375,2001-07-10
2376,2001-07-24
2377,2001-11-09
2378,2001-11-09
2379,1988-12-30
2380,2001-09-28
2381,2001-09-28
2382,1982-12-15
2383,2002-03-01
2384,2002-02-03
2385,2001-12-07
2386,2002-06-28
2387,2002-05-08
2388,1981-12-02
2389,2002-07-19
2390,2002-07-18
2391,2002-08-01
2392,2002-11-08
2393,2002-11-29
2394,2002-12-12
2395,2003-03-14
2396,2003-07-04
2397,2001-05-18
2398,2002-02-12
2399,1997-06-12
2400,1998-09-03
2401,1994-06-06
2402,2003-12-19
2403,2004-01-30
2404,2004-04-30
2405,2004-05-07
2406,2004-08-27
2407,2000-12-15
2408,2005-06-24
2409,2005-02-24
2410,2006-03-31
2411,2006-04-28
2412,2006-05-12
2413,1997-03-04
2414,2007-05-04
2415,2007-07-19
2416,2007-10-05
2417,2008-07-18
2418,2013-01-11
2419,2013-05-17
2420,2013-07-12
2421,2014-04-25
2422,2014-12-19
2423,2015-05-13
2424,2015-05-13
2425,2016-12-09
2426,2017-03-10
2427,2017-02-17
2428,2018-01-01
2429,2018-02-02
2430,2018-04-11
2431,2018-05-30
2432,2018-02-02
2433,2018-10-19
2434,2019-01-08
2435,2019-01-10
2436,2020-03-06
2437,2020-03-31
2438,2021-03-05
2439,2021-04-29
2440,2022-01-14
2441,2022-05-20
2442,2022-07-01
2443,2022-07-15
2444,2022-10-17
2445,2023-04-03
2446,2023-05-24
2447,1994-02-08
2448,1993-12-08
2449,1982-03-24
2450,1993-06-09
2451,1991-10-23
2452,1990-07-12
2453,1996-07-24
2454,1996-10-22
2455,1978-08-05
2456,1997-12-19
2457,1997-06-17
2458,1998-02-17
2459,1998-07-14
2460,1998-11-24
2461,1998-09-22
2462,1998-12-08
2463,1999-03-02
2464,1999-06-21
2465,1999-05-11
2466,2000-09-08
2467,2000-03-30
2468,2001-07-06
2469,2001-07-10
2470,2001-07-10
2471,2001-07-10
2472,2001-07-24
2473,2001-11-09
2474,2001-11-09
2475,1988-12-30
2476,2001-09-28
2477,2001-09-28
2478,1982-12-15
2479,2002-03-01
2480,2002-02-03
2481,2001-12-07
2482,2002-06-28
2483,2002-05-08
2484,1981-12-02
2485,2002-07-19
2486,2002-07-18
2487,2002-08-01
2488,2002-11-08
2489,2002-11-29
2490,2002-12-12
2491,2003-03-14
2492,2003-07-04
2493,2001-05-18
2494,2002-02-12
2495,1997-06-12
2496,1998-09-03
2497,1994-06-06
2498,2003-12-19
2499,2004-01-30
2500,2004-04-30
2501,2004-05-07
2502,2004-08-27
2503,2000-12-15
2504,2005-06-24
2505,2005-02-24
2506,2006-03-31
2507,1994-02-08
2508,1993-12-08
2509,1982-03-24
2510,1993-06-09
2511,1991-10-23
2512,1990-07-12
2513,1996-07-24
2514,1996-10-22
2515,1978-08-05
2516,1997-12-19
2517,1997-06-17
2518,1998-02-17
2519,1998-07-14
2520,1998-11-24
2521,1998-09-22
2522,1998-12-08
2523,1999-03-02
2524,1999-06-21
2525,1999-05-11
2526,2000-09-08
2527,2000-03-30
2528,2001-07-06
2529,2001-07-10
2530,2001-07-10
2531,2001-07-10
2532,2001-07-24
2533,2001-11-09
2534,2001-11-09
2535,1988-12-30
2536,2001-09-28
2537,2001-09-28
2538,1982-12-15
2539,2002-03-01
2540,2002-02-03
2541,2001-12-07
2542,2002-06-28
2543,2002-05-08
2544,1981-12-02
2545,2002-07-19
2546,2002-07-18
2547,2002-08-01
2548,2002-11-08
2549,2002-11-29
2550,2002-12-12
2551,2003-03-14
2552,1995-12-22
2553,2003-07-04
2554,2001-05-18
2555,2002-02-12
2556,1997-06-12
2557,1998-09-03
2558,1994-06-06
2559,2003-12-19
2560,2004-01-30
2561,2004-04-30
2562,2004-05-07
2563,2004-08-27
2564,2000-12-15
2565,2005-06-24
2566,2005-02-24
2567,2006-03-31
2568,1997-03-04
2569,2001-08-31
2570,2004-04-30
2571,2007-10-05
2572,2007-12-14
2573,2009-03-13
2574,2009-06-05
2575,2011-03-18
2576,2013-05-17
2577,2013-07-12
2578,2011-07-15
2579,2014-12-19
2580,2015-05-13
2581,2015-05-13
2582,2017-02-17
2583,2017-05-12
2584,2018-01-01
2585,2018-10-19
2586,2019-03-29
2587,2019-05-24
2588,2020-05-29
2589,2020-03-31
2590,2022-01-14
2591,2022-05-20
2592,2022-07-01
2593,2022-07-15
2594,2022-10-17
2595,2023-02-17
2596,2023-01-16
2597,1994-02-08
2598,1988-12-21
2599,1993-12-08
2600,1993-06-09
2601,1994-01-10
2602,1994-02-08
2603,1988-12-21
2604,1993-12-08
2605,1993-06-09
2606,1994-01-10
2607,1994-02-08
2608,1988-12-21
2609,1993-12-08
2610,1993-06-09
2611,1994-01-10
2612,2010-12-10
2613,2011-03-18
2614,1994-03-02
2615,1993-09-29
2616,1994-12-21
2617,1995-01-11
2618,1994-03-02
2619,1993-09-29
2620,1994-12-21
2621,1995-01-11
2622,1994-01-12
2623,1983-07-28
2624,1991-07-24
2625,1970-12-23
2626,1990-07-31
2627,1971-01-25
2628,1975-12-12
2629,1993-12-15
2630,1994-06-15
2631,1993-12-15
2632,1993-12-15
2633,1994-07-06
2634,1983-07-28
2635,1993-04-28
2636,1990-03-07
2637,1994-07-20
2638,1993-01-20
2639,1991-12-17
2640,1975-06-18
2641,1967-11-10
2642,1976-10-13
2643,1995-04-05
2644,1989-10-25
2645,1995-04-05
2646,1990-11-21
2647,1990-03-29
2648,1976-01-05
2649,1990-03-13
2650,1995-04-26
2651,1991-04-18
2652,1995-10-24
2653,1987-12-23
2654,1988-10-12
2655,1996-07-08
2656,1996-12-19
2657,1997-01-03
2658,1996-12-17
2659,1996-12-17
2660,1997-04-22
2661,1998-01-07
2662,1998-03-24
2663,1983-10-25
2664,1998-06-16
2665,1998-12-11
2666,1999-01-21
2667,1998-12-18
2668,1998-12-18
2669,1998-12-18
2670,1999-04-13
2671,1999-07-27
2672,2000-01-11
2673,1999-12-17
2674,2000-07-17
2675,2000-12-15
2676,2001-01-12
2677,2000-12-15
2678,2001-01-19
2679,2000-12-15
2680,2001-07-13
2681,2001-07-10
2682,2001-07-13
2683,2001-07-13
2684,2001-07-13
2685,2001-11-23
2686,2002-01-23
2687,2002-03-20
2688,2002-05-03
2689,2002-07-19
2690,2002-07-24
2691,1979-10-29
2692,2002-12-13
2693,2003-02-27
2694,2003-10-17
2695,2004-01-19
2696,2003-12-12
2697,2004-03-19
2698,2004-05-28
2699,2004-05-28
2700,2005-12-23
2701,2006-01-13
2702,2006-03-17
2703,2006-06-21
2704,2006-06-27
2705,2006-09-08
2706,2006-11-17
2707,2007-12-17
2708,2008-12-01
2709,2010-03-16
2710,2011-02-04
2711,1970-12-23
2712,2011-09-30
2713,1994-01-12
2714,1983-07-28
2715,1991-07-24
2716,1990-07-31
2717,1993-12-15
2718,1994-06-15
2719,1993-12-15
2720,1993-12-15
2721,1994-07-06
2722,1983-07-28
2723,1993-04-28
2724,1990-03-07
2725,1994-07-20
2726,1993-01-20
2727,1991-12-17
2728,1976-10-13
2729,1995-04-05
2730,1989-10-25
2731,1995-04-05
2732,1990-11-21
2733,1990-03-29
2734,1976-01-05
2735,1990-03-13
2736,1995-04-26
2737,1991-04-18
2738,1995-10-24
2739,1987-12-23
2740,1988-10-12
2741,1996-07-08
2742,1996-12-19
2743,1997-01-03
2744,1996-12-17
2745,1996-12-17
2746,1997-04-22
2747,1998-01-07
2748,1998-03-24
2749,1983-10-25
2750,1998-06-16
2751,1998-12-11
2752,1999-01-21
2753,1998-12-18
2754,1998-12-18
2755,1998-12-18
2756,1999-04-13
2757,1999-07-27
2758,2000-01-11
2759,1999-12-17
2760,2000-07-17
2761,2000-12-15
2762,2001-01-12
2763,2000-12-15
2764,2001-01-19
2765,2000-12-15
2766,2001-07-13
2767,2001-07-10
2768,2001-07-13
2769,2001-07-13
2770,2001-07-13
2771,2001-11-23
2772,2002-01-23
2773,2002-03-20
2774,2002-05-03
2775,2002-07-19
2776,2002-07-24
2777,1979-10-29
2778,2002-12-13
2779,2003-02-27
2780,2003-10-17
2781,2004-01-19
2782,2003-12-12
2783,2004-03-19
2784,2004-05-28
2785,2004-05-28
2786,2005-12-23
2787,2006-01-13
2788,1994-01-12
2789,1983-07-28
2790,1991-07-24
2791,1963-07-05
2792,1990-07-31
2793,1993-12-15
2794,1994-06-15
2795,1993-12-15
2796,1993-12-15
2797,1994-07-06
2798,1983-07-28
2799,1993-04-28
2800,1990-03-07
2801,1994-07-20
2802,1993-01-20
2803,1991-12-17
2804,1973-03-30
2805,1976-10-13
2806,1995-04-05
2807,1989-10-25
2808,1995-04-05
2809,1990-11-21
2810,1969-05-23
2811,1990-03-29
2812,1976-01-05
2813,1990-03-13
2814,1995-04-26
2815,1991-04-18
2816,1995-10-24
2817,1987-12-23
2818,1988-10-12
2819,1996-07-08
2820,1996-12-19
2821,1997-01-03
2822,1996-12-17
2823,1996-12-17
2824,1997-04-22
2825,1998-01-07
2826,1998-03-24
2827,1983-10-25
2828,1998-06-16
2829,1998-12-11
2830,1999-01-21
2831,1998-12-18
2832,1998-12-18
2833,1998-12-18
2834,1998-10-20
2835,1999-04-13
2836,1999-07-27
2837,2000-01-11
2838,1999-12-17
2839,2000-07-17
2840,2000-12-15
2841,2001-01-12
2842,2000-12-15
2843,2001-01-19
2844,2000-12-15
2845,2001-07-13
2846,2001-07-10
2847,2001-07-13
2848,2001-07-13
2849,2001-07-13
2850,2001-11-23
2851,2002-01-23
2852,2002-03-20
2853,2002-05-03
2854,2002-07-19
2855,2002-07-24
2856,1979-10-29
2857,2002-12-13
2858,2003-02-27
2859,2003-10-17
2860,2004-01-19
2861,2003-12-12
2862,2004-03-19
2863,2004-05-28
2864,2004-05-28
2865,2005-12-23
2866,2006-01-13
2867,2006-03-17
2868,2006-06-21
2869,2006-09-08
2870,2007-07-19
2871,2007-10-10
2872,2007-12-03
2873,2008-09-08
2874,2008-07-18
2875,2008-07-10
2876,2008-11-07
2877,2009-03-20
2878,2009-06-05
2879,2009-04-24
2880,2009-05-08
2881,2009-06-19
2882,2009-12-11
2883,2010-05-21
2884,2010-06-11
2885,2010-06-11
2886,2010-09-17
2887,2010-12-03
2888,2010-11-12
2889,2011-03-11
2890,2011-02-04
2891,2011-03-18
2892,2004-04-16
2893,2011-12-05
2894,2011-12-05
2895,2007-07-19
2896,2003-03-31
